movieId,title,genres,release_year
118248,Dying of the Light,"drama, thriller",2014
118270,Hellbenders,"comedy, horror, thriller",2012
118290,Omega Doom,sci-fi,1996
118326,By the Gun,"crime, drama, thriller",2014
118354,Kill the Messenger,"crime, drama, mystery, thriller",2014
118512,Bring It On: In It To Win It,comedy,2007
118530,Fans,comedy,1999
118572,The Mule,"comedy, crime, drama",2014
118696,The Hobbit: The Battle of the Five Armies,"adventure, fantasy",2014
118700,Selma,drama,2014
118702,Unbroken,"drama, war",2014
118706,Black Sea,"adventure, mystery, thriller",2015
118784,Good Copy Bad Copy,documentary,2007
118814,Playing It Cool,"comedy, romance",2014
118834,National Lampoon's Bag Boy,comedy,2007
118862,Closer to the Moon,"comedy, drama",2013
118880,"Girl Walks Home Alone at Night, A","horror, romance, thriller",2014
118888,Dave Chappelle: For What it's Worth,comedy,2004
118894,Scooby-Doo! Abracadabra-Doo,"animation, children, mystery",2010
118896,Mommy,drama,2014
118900,Wild,drama,2014
118924,Top Five,comedy,2014
118930,Bill Burr: I'm Sorry You Feel That Way,comedy,2014
118985,Big Eyes,drama,2014
119068,"Men, Women & Children","comedy, drama",2014
119141,The Interview,"action, comedy",2014
119145,Kingsman: The Secret Service,"action, adventure, comedy, crime",2015
119153,Bill Burr: You People Are All the Same,comedy,2012
119155,Night at the Museum: Secret of the Tomb,"adventure, children, comedy, fantasy",2014
119167,Paradox,"sci-fi, thriller",2010
119218,The Punisher: Dirty Laundry,"action, crime, drama",2012
119655,Seventh Son,"adventure, children, fantasy",2014
119714,Corner Gas: The Movie,comedy,2014
119828,A Man Called Blade,"action, drama, thriller, western",1977
119964,A Merry Friggin' Christmas,comedy,2014
120130,Into the Forest of Fireflies' Light,"animation, drama, fantasy",2011
120138,PK,"comedy, drama, fantasy, mystery, romance",2014
120466,Chappie,"action, thriller",2015
120478,The Salt of the Earth,documentary,2014
120625,The Fool,drama,2014
120635,Taken 3,"action, crime, thriller",2015
120637,Blackhat,"action, crime, drama, mystery, thriller",2015
120761,By the Law,drama,1926
120783,Son of a Gun,"action, crime, drama",2014
120799,Terminator Genisys,"action, adventure, sci-fi, thriller",2015
120807,John Mulaney: New In Town,comedy,2012
120813,Patton Oswalt: My Weakness Is Strong,comedy,2009
120827,The Hound of the Baskervilles,"crime, drama, horror, mystery",1988
120919,Man on High Heels,"action, comedy",2014
121007,Space Buddies,"adventure, children, fantasy, sci-fi",2009
121035,Houdini,drama,2014
121097,To Grandmother's House We Go,"adventure, children, comedy",1992
121099,101 Dalmatians II: Patch's London Adventure,"animation, children",2003
121129,The Hungover Games,comedy,2014
121169,The Duke of Burgundy,drama,2014
121171,Red Army,documentary,2014
121231,It Follows,horror,2014
121253,The Town that Dreaded Sundown,"horror, thriller",2014
121338,Carry on Cabby,"adventure, comedy, romance",1963
121342,Carry on Cruising,"comedy, romance",1962
121372,Bill Burr: Let It Go,comedy,2010
121374,Bill Burr: Why Do I Do This?,comedy,2008
121469,Killer Movie,"comedy, horror, mystery, thriller",2008
121715,Sebastian Maniscalco: What's Wrong with People?,comedy,2012
121781,Stuart Little 3: Call of the Wild,"animation, children, comedy, fantasy",2005
122092,Guy X,"comedy, war",2005
122246,Tooth Fairy 2,"children, comedy",2012
122433,The Deadly Bees,"horror, mystery, thriller",1967
122490,Wicked Blood,"action, drama, thriller",2014
122627,Oblivion 2: Backlash,sci-fi,1996
122882,Mad Max: Fury Road,"action, adventure, sci-fi, thriller",2015
122884,Insidious: Chapter 3,"fantasy, horror, thriller",2015
122886,Star Wars: Episode VII - The Force Awakens,"action, adventure, fantasy, sci-fi, imax",2015
122888,Ben-hur,(no genres listed),2016
122890,Warcraft,"action, adventure, fantasy",2016
122892,Avengers: Age of Ultron,"action, adventure, sci-fi",2015
122896,Pirates of the Caribbean: Dead Men Tell No Tales,(no genres listed),2017
122898,Justice League,"action, adventure, sci-fi",2017
122900,Ant-Man,"action, adventure, sci-fi",2015
122904,Deadpool,"action, adventure, comedy, sci-fi",2016
122906,Black Panther,"action, adventure, sci-fi",2017
122912,Avengers: Infinity War - Part I,"action, adventure, sci-fi",2018
122916,Thor: Ragnarok,"action, adventure, sci-fi",2017
122918,Guardians of the Galaxy 2,"action, adventure, sci-fi",2017
122920,Captain America: Civil War,"action, sci-fi, thriller",2016
122922,Doctor Strange,"action, adventure, sci-fi",2016
122924,X-Men: Apocalypse,"action, adventure, fantasy, sci-fi",2016
122926,Untitled Spider-Man Reboot,"action, adventure, fantasy",2017
122932,Elsa & Fred,"children, comedy, romance",2014
123200,Jim Jefferies: I Swear to God,comedy,2009
123310,Tornado!,action,1996
123545,The Blue Lagoon,"drama, romance",1949
123553,In the Name of the King III,"action, adventure, drama, fantasy",2014
123947,Cake,drama,2014
124273,Kevin Smith: Too Fat For 40,comedy,2010
124404,"Snowflake, the White Gorilla","adventure, animation, children, comedy",2011
124484,Kenny & Company,"comedy, drama",1976
124851,Delirium,"adventure, romance, sci-fi",2014
124853,Why Man Creates,"animation, documentary",1968
124859,The Gambler,"crime, drama, thriller",2014
125221,The Beast of Hollow Mountain,"horror, sci-fi, western",1956
125914,Mortdecai,"adventure, comedy, mystery, romance",2015
125916,Fifty Shades of Grey,"drama, romance",2015
125970,Halloweentown,"adventure, children, comedy, fantasy",1998
125974,Halloweentown High,"adventure, children, comedy, fantasy",2004
126088,A Flintstones Christmas Carol,"animation, children, comedy",1994
126090,Hedgehog in the Fog,animation,1975
126142,The Cave of the Golden Rose,"adventure, children, fantasy",1991
126420,American Heist,action,2015
126426,Solyaris,"drama, sci-fi",1968
126430,The Pacific,"action, adventure, drama, war",2010
126482,Strange Magic,"animation, children, fantasy, musical",2015
126548,The DUFF,comedy,2015
126577,"Daddy, I'm A Zombie","animation, comedy, fantasy",2012
126921,The Fox and the Hound 2,"adventure, animation, children, comedy",2006
127052,Operation 'Y' & Other Shurik's Adventures,"comedy, crime, romance",1965
127096,Project Almanac,"sci-fi, thriller",2015
127098,Louis C.K.: Live at The Comedy Store,comedy,2015
127108,Brooklyn,"drama, romance",2015
127114,The End of the Tour,drama,2015
127116,Experimenter,drama,2015
127130,Mistress America,comedy,2015
127132,Zipper,"drama, thriller",2015
127134,A Walk in the Woods,"adventure, comedy, drama",2015
127136,True Story,"drama, mystery, thriller",2015
127146,Kurt Cobain: Montage of Heck,documentary,2015
127152,Going Clear: Scientology and the Prison of Belief,documentary,2015
127164,"What Happened, Miss Simone?",documentary,2015
127172,A Story of Children and Film,documentary,2013
127180,"Story of Film: An Odyssey, The",documentary,2011
127184,Eden,drama,2014
127194,The D Train,comedy,2015
127198,Dope,"comedy, drama",2015
127202,Me and Earl and the Dying Girl,drama,2015
127204,The Overnight,comedy,2015
127212,The Stanford Prison Experiment,"drama, thriller",2015
127298,A Pigeon Sat on a Branch Reflecting on Existence,"comedy, drama",2014
127319,The Loft,thriller,2014
127323,Vice,"action, adventure, sci-fi, thriller",2015
127390,Family Guy Presents: Blue Harvest,"animation, comedy",2007
128087,Trinity and Sartana Are Coming,"comedy, western",1972
128089,Kevin Hart: I'm a Grown Little Man,comedy,2009
128097,Jim Norton: American Degenerate,comedy,2013
128099,Jim Jefferies: BARE,comedy,2014
128197,Hard Promises,"comedy, romance",1991
128360,The Hateful Eight,western,2015
128366,Patton Oswalt: Tragedy Plus Comedy Equals Time,comedy,2014
128488,Wild Card,"action, crime, drama, thriller",2015
128512,Paper Towns,"drama, mystery, romance",2015
128520,The Wedding Ringer,comedy,2015
128542,Wyrmwood,"action, horror, sci-fi",2015
128592,The Boy Next Door,"mystery, thriller",2015
128620,Victoria,"crime, drama, romance",2015
128695,The Dark Valley,western,2014
128736,I'm Here,drama,2010
128832,The Last Five Years,"comedy, drama, musical, romance",2014
128838,Crimson Peak,horror,2015
128842,Dragonheart 3: The Sorcerer's Curse,"action, adventure, fantasy",2015
128852,Chris Rock: Bigger & Blacker,comedy,1999
128900,The Natural Love,documentary,1996
128902,The Forgotten Space,documentary,2010
128908,Cloudburst,"adventure, comedy, drama",2011
128914,Tom Segura: Completely Normal,comedy,2014
128944,"Honey, We Shrunk Ourselves","action, adventure, children, comedy, sci-fi",1997
128968,Stitch! The Movie,"animation, children, comedy",2003
128975,Hot Tub Time Machine 2,"comedy, sci-fi",2015
128991,Johnny Express,"animation, comedy, sci-fi",2014
129011,Eddie Izzard: Glorious,comedy,1997
129229,Northmen - A Viking Saga,"action, adventure",2014
129250,Superfast!,(no genres listed),2015
129313,Reality,comedy,2014
129397,Marvel One-Shot: Item 47,"action, fantasy, sci-fi",2012
129428,The Second Best Exotic Marigold Hotel,"comedy, drama",2015
129514,George Carlin: It's Bad for Ya!,comedy,2008
129657,Tracers,action,2015
129659,"McFarland, USA",drama,2015
129737,Unfinished Business,comedy,2015
129779,Ghost in the Shell Arise - Border 1: Ghost Pain,"action, animation, sci-fi",2013
129937,Run All Night,"action, crime, drama, thriller",2015
130050,Digging Up the Marrow,"drama, fantasy, horror, mystery, thriller",2014
130052,Clown,"drama, horror",2014
130083,Kidnapping Mr. Heineken,"action, crime, drama, thriller",2015
130087,The Cobbler,"comedy, drama, fantasy",2015
130444,Ruby Red,"adventure, children, fantasy, sci-fi",2013
130450,Pan,"adventure, children, fantasy",2015
130452,While We're Young,"comedy, drama",2014
130482,Too Late for Tears,"crime, drama, film-noir, mystery, thriller",1949
130490,Insurgent,"action, sci-fi, thriller",2015
130498,La vérité si je mens !,comedy,1997
130518,The Amazing Screw-On Head,"action, adventure, animation, comedy, sci-fi",2006
130576,Midnight Special,"drama, sci-fi",2015
130578,"Gunman, The","action, thriller",2015
130634,Furious 7,"action, crime, thriller",2015
130686,The Final Girls,"comedy, horror",2015
130840,Spring,"horror, romance, sci-fi",2015
130842,Power/Rangers,"action, adventure, sci-fi",2015
130970,George Carlin: Life Is Worth Losing,comedy,2005
130976,Legend No. 17,drama,2013
130978,Love and Pigeons,"comedy, romance",1985
131013,Get Hard,"comedy, crime",2015
131023,That Sugar Film,documentary,2014
131098,Saving Santa,"animation, children, comedy",2013
131104,The Brain,"comedy, crime",1969
131130,Tom and Jerry: A Nutcracker Tale,"animation, comedy",2007
131237,What Men Talk About,comedy,2010
131439,Kill Me Three Times,thriller,2014
131480,Poker Night,"action, crime, thriller",2014
131578,Reckless Kelly,comedy,1994
131610,Willy/Milly,"comedy, fantasy",1986
131656,Shaun the Sheep Movie,"adventure, animation, children, comedy",2015
131714,Last Knights,"action, adventure",2015
131724,The Jinx: The Life and Deaths of Robert Durst,documentary,2015
131739,Batman vs. Robin,"action, adventure, animation",2015
131749,Libre et assoupi,comedy,2014
131796,Woman in Gold,drama,2015
131826,Iliza Shlesinger: Freezing Hot,comedy,2015
131920,The Road Within,"comedy, drama",2014
131934,The Malibu Bikini Shop,comedy,1986
132046,Tomorrowland,"action, adventure, children, mystery, sci-fi",2015
132084,Let It Be Me,(no genres listed),1995
132153,Buzzard,"comedy, drama, horror",2015
132157,Paul Blart: Mall Cop 2,"action, comedy, crime",2015
132333,Seve,"documentary, drama",2014
132335,Breathe,drama,2014
132362,Patlabor 2: The Movie,"action, animation, sci-fi",1993
132422,Da Sweet Blood of Jesus,"comedy, romance, thriller",2014
132424,The Longest Ride,"drama, romance",2015
132454,Girltrash: All Night Long,"comedy, crime, drama",2014
132462,Sword of Vengeance,"action, adventure, drama",2014
132488,Lovesick,"comedy, romance",2014
132496,Danny Collins,"comedy, drama",2015
132584,The Even Stevens Movie,"children, comedy",2003
132618,Kite,"action, crime, drama, mystery, thriller",2014
132660,Man Up,"comedy, romance",2015
132796,San Andreas,"action, drama, thriller",2015
132800,Welcome to Me,"comedy, drama",2014
132888,Comedy Central Roast of James Franco,comedy,2013
133115,We Could Be King,documentary,2014
133195,Hitman: Agent 47,"action, crime, thriller",2015
133217,B/W,"comedy, crime, sci-fi",2015
133281,Ricki and the Flash,"comedy, drama",2015
133365,Partisan,"drama, thriller",2015
133377,Infini,"horror, sci-fi, thriller",2015
133419,Pitch Perfect 2,comedy,2015
133545,Just Before I Go,"comedy, drama",2014
133645,Carol,"drama, romance",2015
133712,Office Romance,"comedy, romance",1977
133716,Bootleggers,"comedy, crime",1961
133771,The Lobster,"comedy, romance, sci-fi",2015
133780,Güeros,"comedy, drama",2014
133782,Maggie,"drama, horror, thriller",2015
133798,Hot Pursuit,"action, comedy",2015
133802,Slow West,"action, thriller, western",2015
133832,The Green Inferno,"horror, thriller",2014
133867,Barely Lethal,"action, adventure, comedy",2015
133879,Carry On Don't Lose Your Head,comedy,1966
134004,What Love Is,"comedy, romance",2007
134019,The Monkey King,animation,1964
134021,5 to 7,"comedy, drama, romance",2014
134041,Afonya,"comedy, drama, romance",1975
134095,My Love,"animation, drama",2006
134109,Radio Day,comedy,2008
134130,The Martian,"adventure, drama, sci-fi",2015
134158,Return to Sender,thriller,2015
134170,Kung Fury,"action, comedy, fantasy, sci-fi",2015
134184,Elections Day,comedy,2007
134214,Youth,drama,2015
134246,Survivor,"action, thriller",2015
134248,Hot Girls Wanted,documentary,2015
134252,That Munchhausen,"comedy, drama, fantasy",1979
134326,The Taming of the Scoundrel,comedy,1980
134334,Phir Hera Pheri,comedy,2006
134368,Spy,"action, comedy, crime",2015
134393,Trainwreck,"comedy, romance",2015
134515,BMX Bandits,"adventure, crime, drama",1983
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles,documentary,2014
134528,Aloha,"comedy, drama, romance",2015
134775,Dragon Blade,"action, adventure, drama",2015
134783,Entourage,comedy,2015
134796,Bitter Lake,documentary,2015
134808,No Way Jose,comedy,2015
134847,Ghost Graduation,comedy,2012
134849,Duck Amuck,"animation, children, comedy",1953
134853,Inside Out,"adventure, animation, children, comedy, drama, fantasy",2015
134859,The Wolfpack,documentary,2015
134861,Trevor Noah: African American,(no genres listed),2013
134881,Love & Mercy,drama,2014
135133,The Hunger Games: Mockingjay - Part 2,"adventure, sci-fi",2015
135137,Pixels,"action, comedy, sci-fi",2015
135143,Fantastic Beasts and Where to Find Them,fantasy,2016
135198,The Hairdresser,"comedy, drama",2010
135216,The Star Wars Holiday Special,"adventure, children, comedy, sci-fi",1978
135288,Mr. Holmes,"drama, mystery",2015
135436,The Secret Life of Pets,"animation, comedy",2016
135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man,"action, animation, crime, sci-fi",2005
135518,Self/less,"action, mystery, sci-fi, thriller",2015
135532,The Last Witch Hunter,"action, adventure, fantasy",2015
135534,Krampus,"comedy, fantasy, horror",2015
135536,Suicide Squad,"action, crime, sci-fi",2016
135567,Independence Day: Resurgence,"action, adventure, sci-fi",2016
135569,Star Trek Beyond,"action, adventure, sci-fi",2016
135777,Golmaal,"children, comedy",2006
135787,Bruce Lee: A Warrior's Journey,documentary,2000
135803,Five Element Ninjas,action,1982
135815,The Magnificent Ruffians,"action, drama",1979
135861,Ted 2,comedy,2015
135885,Absolutely Anything,"comedy, sci-fi",2015
135887,Minions,"adventure, animation, children, comedy",2015
135937,The Silence of the Hams,"comedy, thriller",1994
136012,Bloodsport III,"action, thriller",1996
136016,The Good Dinosaur,"adventure, animation, children, comedy, fantasy",2015
136018,Black Mass,"crime, drama",2015
136020,Spectre,"action, adventure, crime",2015
136024,The Professional: Golgo 13,"action, animation, crime",1983
136297,Mortal Kombat: The Journey Begins,"action, animation",1995
136305,Sharknado 3: Oh Hell No!,"horror, sci-fi",2015
136341,Scooby-Doo! and the Samurai Sword,"animation, children, comedy",2009
136353,Scooby-Doo! and the Loch Ness Monster,"animation, children, comedy",2004
136355,Big Top Scooby-Doo!,"animation, children, comedy",2012
136359,Scooby-Doo Goes Hollywood,"animation, children, comedy",1979
136443,Gabriel Iglesias: Hot and Fluffy,comedy,2007
136445,George Carlin: Back in Town,comedy,1996
136447,George Carlin: You Are All Diseased,comedy,1999
136449,Ghost in the Shell 2.0,"action, animation, sci-fi",2008
136469,Larry David: Curb Your Enthusiasm,comedy,1999
136471,Kevin Hart: Laugh at My Pain,"comedy, documentary",2011
136503,Tom and Jerry: Shiver Me Whiskers,"animation, children, comedy",2006
136511,Jeff Dunham: All Over the Map,comedy,2014
136540,The FP,comedy,2012
136556,Kung Fu Panda: Secrets of the Masters,"animation, children",2011
136562,Steve Jobs,drama,2015
136564,Macbeth,drama,2015
136598,Vacation,"adventure, comedy",2015
136654,The Face of an Angel,drama,2015
136664,Wild Horses,"crime, drama",2015
136666,Search Party,comedy,2014
136778,The Squeeze,"comedy, drama",2015
136786,Careful What You Wish For,thriller,2015
136800,Robot Overlords,"action, adventure, sci-fi",2014
136816,Bad Asses on the Bayou,"action, comedy",2015
136834,The Eye: Infinity,horror,2005
136838,Kiss me Kismet,"comedy, romance",2006
136840,Da geht noch was!,"comedy, drama, romance",2013
136850,Villain,"crime, drama, thriller",1971
136859,The Lovers,"action, adventure, romance, sci-fi",2015
136864,Batman v Superman: Dawn of Justice,"action, adventure, fantasy, sci-fi",2016
136912,God Loves Caviar,adventure,2012
136958,Mortuary,horror,1983
137218,April Morning,drama,1988
137337,Amy,documentary,2015
137345,That Demon Within,"crime, thriller",2014
137517,Carnival Magic,"drama, fantasy",1981
137595,Magic Mike XXL,"comedy, drama",2015
137857,The Jungle Book,"adventure, drama, fantasy",2016
137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans,"action, adventure, animation",1993
137863,Dragon Ball Z: Resurrection of F,"action, adventure, animation, fantasy",2015
138036,The Man from U.N.C.L.E.,"action, adventure, comedy",2015
138186,Sorrow,"crime, drama, horror",2015
138204,7 Days in Hell,comedy,2015
138208,The Walk,"adventure, drama, thriller",2015
138210,13 Hours,drama,2016
138396,There Will Come a Day,"comedy, drama",2013
138546,The Opposite Sex,comedy,2014
138610,The Gallows,"horror, thriller",2015
138632,Tokyo Tribe,"action, crime, drama, sci-fi",2014
138798,Joe Dirt 2: Beautiful Loser,comedy,2015
138835,Return to Treasure Island,"adventure, animation, comedy",1988
138966,Nasu: Summer in Andalusia,animation,2003
139052,Dark Places,"drama, mystery, thriller",2015
139130,Afro Samurai,"action, adventure, animation, drama, fantasy",2007
139157,Massu Engira Maasilamani,"comedy, horror, thriller",2015
139385,The Revenant,"adventure, drama",2015
139415,Irrational Man,"crime, drama",2015
139511,Exte: Hair Extensions,horror,2007
139640,Ooops! Noah is Gone...,animation,2015
139642,Southpaw,"action, drama",2015
139644,Sicario,"crime, drama, mystery",2015
139655,Goodnight Mommy (Ich seh ich seh),"drama, fantasy, horror, thriller",2014
139717,10 Cent Pistol,"crime, thriller",2015
139747,Before We Go,romance,2014
139855,Anomalisa,"animation, comedy, fantasy",2015
139857,Colonia,thriller,2016
139859,Ghost in the Shell Arise - Border 2: Ghost Whispers,"action, animation, sci-fi, thriller",2013
139915,How to Make Love Like an Englishman,"comedy, romance",2014
139994,Fracchia contro Dracula,"comedy, horror",1985
140016,Always Watching: A Marble Hornets Story,horror,2015
140038,Madly in Love,comedy,1981
140110,The Intern,comedy,2015
140133,Hollywood Chainsaw Hookers,"comedy, horror",1988
140162,Love,"drama, romance",2015
140174,Room,drama,2015
140237,The Runner,drama,2015
140247,The Gift,"drama, horror",2015
140265,George Carlin: Jammin' in New York,comedy,1992
140267,The Witch,horror,2015
140289,Men & Chicken,"comedy, drama",2015
140301,The Escort,"comedy, romance",2015
140359,Doctor Who: The Waters of Mars,"adventure, children, sci-fi",2009
140481,"Family Guy Presents: Something, Something, Something, Dark Side","animation, comedy, sci-fi",2009
140525,Secret in Their Eyes,"crime, drama, mystery",2015
140541,The Electric Hotel,"animation, comedy, sci-fi",1908
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail,"comedy, documentary",2015
140627,Battle For Sevastopol,"drama, romance, war",2015
140711,American Ultra,"action, comedy, sci-fi, thriller",2015
140715,Straight Outta Compton,drama,2015
140725,Cop Car,"crime, thriller",2015
140737,The Lost Room,"action, fantasy, mystery",2006
140816,Tangerine,"comedy, drama",2015
140850,Every Secret Thing,"crime, drama, mystery, thriller",2014
140852,964 Pinocchio,"horror, sci-fi",1991
140928,Joy,"comedy, drama",2015
141004,Victor Frankenstein,"drama, horror, sci-fi",2015
141131,Guardians,(no genres listed),2016
141400,Invincible Shaolin,action,1978
141408,Scouts Guide to the Zombie Apocalypse,"action, comedy, horror",2015
141422,Suffragette,drama,2015
141513,Fort Tilden,comedy,2014
141544,Turbo Kid,"action, adventure, sci-fi",2015
141646,The Unauthorized Saved by the Bell Story,"comedy, drama",2014
141668,War Room,drama,2015
141718,Deathgasm,"comedy, horror",2015
141749,The Danish Girl,drama,2015
141799,Cooties,"comedy, horror",2015
141810,Autumn Marathon,"comedy, drama",1979
141816,12 Chairs,"adventure, comedy",1976
141818,Ordinary Miracle,"comedy, drama, fantasy, romance",1978
141820,Old Men: Robbers,comedy,1971
141830,Unbelievable Adventures of Italians in Russia,"adventure, comedy",1974
141836,It Can't Be!,comedy,1975
141846,Steve Jobs: The Man in the Machine,documentary,2015
141866,Green Room,(no genres listed),2015
141890,Beasts of No Nation,"drama, war",2015
141928,Bloodsucking Bastards,"comedy, horror",2015
141994,Saving Christmas,"children, comedy",2014
142056,Iron Man & Hulk: Heroes United,"action, adventure, animation",2013
142074,Knock Knock,"crime, horror, thriller",2015
142115,The Blue Planet,documentary,2001
142196,Cornered!,"comedy, horror",2009
142222,Demolition,drama,2016
142366,Cigarette Burns,"horror, thriller",2005
142372,Our Brand Is Crisis,"comedy, drama",2015
142420,High Rise,"action, drama, sci-fi",2015
142422,The Night Before,comedy,2015
142424,Into the Forest,"drama, sci-fi",2015
142444,The Editor,"comedy, horror, mystery",2015
142456,The Brand New Testament,(no genres listed),2015
142488,Spotlight,thriller,2015
142507,Pawn Sacrifice,drama,2015
142509,Hardcore Henry,"action, adventure, sci-fi",2015
142536,Burnt,drama,2015
142550,Ryuzo and the Seven Henchmen,"action, comedy",2015
142558,If I Were a Rich Man,comedy,2002
142598,Last Shift,horror,2014
142602,"F*ck You, Goethe 2",comedy,2015
142831,Garam Masala,comedy,2005
142961,Life Eternal,"comedy, crime, thriller",2015
142997,Hotel Transylvania 2,"animation, comedy",2015
143001,Anti-Social,crime,2015
143031,Jump In!,"comedy, drama, romance",2007
143245,The Little Prince,"animation, fantasy",2015
143255,Narcopolis,"mystery, sci-fi, thriller",2014
143257,Ashby,"comedy, drama",2015
143365,The Circle,"drama, sci-fi, thriller",2016
143367,Silence,"drama, thriller",2016
143385,Bridge of Spies,"drama, thriller",2015
143458,The Great Hypnotist,"drama, mystery, thriller",2014
143472,Into the Grizzly Maze,"action, horror, thriller",2015
143511,Human,documentary,2015
143525,Chasuke's Journey,"comedy, drama",2015
143559,L.A. Slasher,"comedy, crime, fantasy",2015
143859,"Hail, Caesar!",comedy,2016
143896,How To Change The World,documentary,2015
143969,Er ist wieder da,comedy,2015
144210,Just Eat It: A Food Waste Story,documentary,2014
144222,Bros Before Hos,comedy,2013
144262,Slow Learners,"comedy, romance",2015
144478,"Sex, Drugs & Taxation","comedy, drama",2013
144620,Goosebumps,"adventure, comedy, horror",2015
144714,The Perfect Guy,"drama, thriller",2015
144716,Rock the Kasbah,comedy,2015
144734,Freaks of Nature,"comedy, horror, sci-fi",2015
144976,Bone Tomahawk,"horror, western",2015
145080,Extraordinary Tales,"animation, horror, mystery",2015
145150,The Dressmaker,"comedy, drama, thriller",2015
145283,Nowitzki: The Perfect Shot,documentary,2014
145418,Trumbo,drama,2015
145491,Our Lips Are Sealed,"children, comedy, drama",2000
145724,Idaho Transfer,sci-fi,1973
145745,Witch Hunt,"crime, drama",1999
145839,Concussion,drama,2015
145935,"Peanuts Movie, The","adventure, animation, children, comedy",2015
145951,Bloodsport: The Dark Kumite,"action, thriller",1999
145994,Formula of Love,comedy,1984
146024,A Man from Boulevard des Capucines,"comedy, romance, western",1987
146028,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles,"crime, mystery",1981
146210,Blue Mountain State: The Rise of Thadland,comedy,2015
146244,Dil To Pagal Hai,"comedy, drama, romance",1997
146309,The Boy and the Beast,"action, adventure, animation",2015
146656,Creed,drama,2015
146662,Dragons: Gift of the Night Fury,"adventure, animation, comedy",2011
146682,Twinsters,documentary,2015
146684,Cosmic Scrat-tastrophe,"animation, children, comedy",2015
146688,Solace,"fantasy, mystery, thriller",2015
146730,Lost in the Sun,"action, drama, thriller",2015
146986,Le Maître d'école,comedy,1981
147142,Those Happy Days,"children, comedy",2006
147196,The Girls,"comedy, romance",1961
147282,What Men Still Talk About,comedy,2011
147286,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra,"crime, mystery",1983
147300,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches,"crime, mystery",1986
147326,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers,"crime, mystery",1980
147328,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature,crime,1979
147330,Sherlock Holmes and Dr. Watson: Acquaintance,crime,1979
147372,Doctor Who: Last Christmas,"adventure, drama, fantasy, sci-fi",2014
147374,"Doctor Who: The Doctor, the Widow and the Wardrobe","adventure, drama",2011
147376,Doctor Who: A Christmas Carol,sci-fi,2010
147378,Doctor Who: Planet of the Dead,"adventure, children, drama, sci-fi",2009
147380,Doctor Who: The Next Doctor,"adventure, children, drama, sci-fi",2008
147382,Doctor Who: Voyage Of The Damned,"action, sci-fi",2007
147384,Doctor Who: The Runaway Bride,sci-fi,2007
147410,A Perfect Day,"comedy, drama",2015
147657,Masked Avengers,action,1981
147662,Return of the One-Armed Swordsman,"action, adventure",1969
147936,The Lord's Lantern in Budapest,"comedy, drama",1999
148166,Hitchcock/Truffaut,documentary,2015
148172,The 5th Wave,"adventure, sci-fi, thriller",2016
148238,A Very Murray Christmas,comedy,2015
148424,Chi-Raq,"comedy, drama",2015
148482,Truth,drama,2015
148592,Just Jim,comedy,2015
148626,"Big Short, The",drama,2015
148632,Applesauce,comedy,2015
148652,The Ridiculous 6,"comedy, western",2015
148667,John Mulaney: The Comeback Kid,comedy,2015
148675,North Pole: Open For Christmas,"children, fantasy",2015
148709,Mojave,thriller,2015
148775,Wizards of Waverly Place: The Movie,"adventure, children, comedy, drama, fantasy, sci-fi",2009
148881,World of Tomorrow,"animation, comedy",2015
148888,Zoolander 2,comedy,2016
148956,How to Be Single,"comedy, romance",2016
148978,Blue Exorcist: The Movie,"animation, fantasy, horror, mystery",2012
148982,Devil Dog: The Hound of Hell,horror,1978
149011,He Never Died,"comedy, drama, horror",2015
149144,Parasyte: Part 1,"horror, sci-fi",2014
149146,Parasyte: Part 2,"horror, sci-fi",2015
149330,A Cosmic Christmas,(no genres listed),1977
149350,Lumberjack Man,"comedy, horror",2015
149352,Daddy's Home,comedy,2015
149380,'Tis the Season for Love,romance,2015
149406,Kung Fu Panda 3,"action, adventure, animation",2016
149566,Unicorn City,"comedy, romance",2012
149590,Standoff,thriller,2016
149612,Swelter,"action, drama, thriller",2014
149830,Pride and Prejudice and Zombies,"comedy, horror, romance, thriller",2016
149902,Garm Wars: The Last Druid,"action, sci-fi, thriller",2014
150254,The Devil's Candy,horror,2015
150401,Close Range,"action, crime",2015
150548,Sherlock: The Abominable Bride,"action, crime, drama, mystery, thriller",2016
150554,The Love Bug,"adventure, children, comedy, fantasy",1997
150596,Doctor Who: The Husbands of River Song,"comedy, drama, sci-fi",2015
150604,Moonwalkers,comedy,2015
150696,Tomorrow,documentary,2015
150993,Anacleto: Agente secreto,"action, comedy",2015
151311,Wiener-Dog,comedy,2016
151315,Ride Along 2,"action, comedy",2016
151317,Maggie's Plan,comedy,2015
151455,Eddie the Eagle,comedy,2016
151479,The Flash 2 - Revenge of the Trickster,"action, fantasy, sci-fi",1991
151501,Exposed,drama,2016
151557,Stonewall,drama,2015
